date, pm25, pm10, o3, no2, so2, co
2025/6/13, 72, 34, 29, 11, 1, 6
2025/6/14, 50, 18, 26, 11, 1, 5
2025/6/15, 39, 13, 24, 9, 1, 5
2025/6/16, 34, 21, 19, 8, 1, 6
2025/6/17, 62, 23, 25, 5, 1, 7
2025/6/18, 46, 30, 21, 5, 1, 7
2025/6/19, 46, 40, 18, 5, 1, 8
2025/6/20, 46, 33, 19, 11, 1, 6
2025/6/21, 45, 33, 12, 12, 1, 6
2025/6/22, 54, 27, 15, 12, 1, 8
2025/6/23, 98, 28, 20, 5, 1, 8
2025/6/24, 48, 15, 16, 6, 1, 7
2025/6/25, 52, 30, 28, 5, 1, 9
2025/6/26, 43, 18, 23, 6, 1, 7
2025/6/27, 39, 29, 25, 5, 1, 8
2025/6/28, 47, 40, 28, 4, 1, 8
2025/6/29, 49, 44, 23, 3, 1, 8
2025/6/30, 37, 37, 27, 11, 3, 7
2025/7/1, 43, 67, 32, 8, 2, 7
2025/1/24, 91, 16, 51, 14, 4, 7
2025/1/25, 66, 35, 32, 6, 1, 6
2025/1/26, 86, 62, 62, 11, 4, 8
2025/1/27, 80, 63, 55, 12, 3, 8
2025/1/28, 75, 62, 58, 14, 3, 7
2025/1/29, 94, 112, 70, 18, 5, 8
2025/1/30, 84, 74, 64, 18, 4, 8
2025/1/31, 66, 56, 44, 14, 2, 7
2025/2/1, 77, 79, 36, 11, 2, 7
2025/2/2, 76, 53, 42, 12, 7, 8
2025/2/3, 71, 52, 39, 10, 2, 8
2025/2/4, 60, 41, 45, 10, 2, 8
2025/2/5, 67, 56, 47, 11, 1, 7
2025/2/6, 85, 56, 59, 11, 2, 7
2025/2/7, 79, 63, 59, 15, 2, 6
2025/2/8, 76, 70, 46, 16, 8, 6
2025/2/9, 79, 73, 47, 14, 3, 6
2025/2/10, 66, 46, 57, 12, 6, 6
2025/2/11, 69, 60, 61, 15, 6, 6
2025/2/12, 82, 73, 63, 18, 14, 6
2025/2/13, 74, 61, 45, 16, 2, 7
2025/2/14, 85, 79, 53, 12, 4, 7
2025/2/15, 105, 84, 50, 11, 2, 8
2025/2/16, 82, 58, 40, 14, 10, 8
2025/2/17, 78, 64, 40, 11, 7, 8
2025/2/18, 72, 49, 59, 9, 2, 7
2025/2/19, 70, 53, 38, 14, 4, 7
2025/2/20, 69, 37, 22, 17, 5, 8
2025/2/21, 87, 192, 52, 15, 2, 9
2025/2/22, 89, 59, 36, 12, 1, 9
2025/2/23, 56, 39, 39, 8, 2, 7
2025/2/24, 58, 34, 40, 11, 8, 8
2025/2/25, 68, 61, 40, 12, 1, 9
2025/2/26, 52, 101, 51, 15, 5, 8
2025/2/27, 81, 83, 77, 17, 8, 9
2025/2/28, 88, 64, 57, 11, 5, 9
2025/3/1, 89, 61, 63, 12, 6, 10
2025/3/2, 92, 65, 51, 14, 4, 11
2025/3/3, 76, 55, 52, 12, 10, 11
2025/3/4, 83, 53, 76, 15, 18, 10
2025/3/5, 81, 74, 49, 18, 19, 11
2025/3/6, 98, 87, 53, 16, 9, 10
2025/3/7, 90, 72, 85, 15, 13, 10
2025/3/8, 64, 63, 57, 14, 4, 9
2025/3/9, 70, 65, 56, 15, 10, 9
2025/3/10, 90, 72, 67, 15, 12, 11
2025/3/11, 66, 56, 46, 9, 2, 10
2025/3/12, 78, 63, 64, 17, 6, 10
2025/3/13, 71, 68, 48, 15, 15, 9
2025/3/14, 79, 74, 88, 18, 22, 8
2025/3/15, 71, 72, 47, 15, 11, 5
2025/3/16, 47, 44, 46, 10, 7, 4
2025/3/17, 80, 84, 50, 10, 5, 5
2025/3/18, 73, 56, 52, 7, 2, 5
2025/3/19, 74, 72, 82, 13, 10, 6
2025/3/20, 76, 66, 63, 11, 12, 6
2025/3/21, 113, 153, 42, 6, 1, 6
2025/3/22, 61, 50, 41, 14, 2, 5
2025/3/25, 106, 51, 57, 6, 9, 6
2025/3/26, 95, 60, 47, 7, 1, 6
2025/3/27, 92, 54, 64, 9, 3, 6
2025/3/28, 68, 48, 51, 9, 1, 5
