date, pm25, pm10, o3, no2, so2, co
2025/6/5, 75, 30, 24, 4, 4, 20
2025/6/6, 57, 28, 26, 4, 4, 20
2025/6/7, 53, 37, 34, 4, 4, 20
2025/6/8, 61, 35, 39, 5, 5, 21
2025/6/9, 58, 37, 38, 6, 5, 21
2025/6/10, 63, 39, 28, 3, 4, 21
2025/6/11, 77, 23, 36, 7, 4, 22
2025/6/12, 39, 34, 46, 9, 4, 23
2025/6/13, 63, 37, 33, 9, 5, 22
2025/6/14, 64, 36, 28, 4, 5, 22
2025/6/15, 70, 28, 26, 4, 5, 22
2025/6/16, 63, 28, 36, 7, 5, 22
2025/6/17, 48, 27, 29, 4, 4, 22
2025/6/18, 33, 28, 28, 7, 5, 22
2025/6/19, 31, 25, 24, 4, 4, 22
2025/6/20, 25, 20, 18, 4, 4, 23
2025/6/21, 24, 20, 17, 4, 4, 24
2025/6/22, 28, 20, 19, 2, 4, 24
2025/6/23, 29, 30, 22, 3, 4, 24
2025/6/24, 36, 28, 21, 3, 4, 24
2025/6/25, 35, 30, 25, 5, 4, 25
2025/6/26, 38, 28, 29, 6, 5, 25
2025/6/27, 39, 25, 26, 5, 4, 25
2025/6/28, 37, 25, 24, 3, 4, 25
2025/6/29, 36, 25, 20, 3, 4, 25
2025/6/30, 33, 18, 16, 4, 3, 17
2025/7/1, 23, 17, 15, 5, 2, 5
2025/1/2, 73, 52, 23, 13, 5, 
2025/1/3, 111, 69, 26, 18, 6, 
2025/1/4, 131, 40, 23, 14, 5, 
2025/1/5, 104, 45, 32, 16, 5, 
2025/1/6, 88, 25, 27, 6, 4, 
2025/1/7, 32, 22, 29, 7, 7, 
2025/1/8, 37, 5, 19, 11, 5, 
2025/1/10, 44, 18, 17, 11, 4, 
2025/1/11, 49, 27, 24, 11, 5, 
2025/1/12, 76, 37, 26, 14, 6, 
2025/1/13, 84, 21, 33, 9, 7, 
2025/1/14, 35, 14, 26, 8, 7, 
2025/1/15, 45, , , , , 
2025/1/20, 53, 27, 29, 6, 5, 
2025/1/21, 45, 13, 18, 8, 5, 
2025/1/22, 29, 43, 20, 16, 8, 
2025/1/24, 99, 45, 39, 11, 6, 
2025/1/25, 65, 49, 34, 23, 7, 
2025/1/26, 92, 58, 47, 19, 8, 
2025/1/27, 121, 44, 18, 12, 6, 
2025/1/28, 67, 20, 7, 6, 5, 
2025/1/29, 40, 37, 26, 13, 6, 
2025/1/30, 100, 54, 29, 14, 6, 
2025/1/31, 101, 48, 40, 13, 7, 
2025/2/1, 71, 62, 38, 21, 9, 
2025/2/2, 62, 50, 11, 24, 7, 
2025/2/3, 88, 53, 69, 19, 10, 
2025/2/4, 99, 43, 29, 9, 6, 
2025/2/5, 98, 55, 39, 12, 6, 
2025/2/6, 103, 70, 66, 12, 18, 
2025/2/7, 117, 67, 48, 14, 8, 
2025/2/8, 109, 59, 56, 12, 9, 
2025/2/9, 111, 59, 42, 9, 15, 
2025/2/10, 113, 41, 21, 6, 6, 
2025/2/11, 91, 51, 31, 8, 8, 
2025/2/12, 110, 67, 38, 14, 7, 
2025/2/13, 87, 27, 17, 6, 5, 
2025/2/14, 58, 58, 9, 17, 5, 
2025/2/15, 143, 73, 23, 20, 9, 
2025/2/16, 117, 53, 36, 9, 8, 
2025/2/18, 72, 73, 55, 22, 9, 
2025/2/19, 106, 44, 12, 11, 7, 
2025/2/20, 62, 26, 23, 5, 5, 
2025/2/21, 52, 32, 22, 11, 5, 
2025/2/22, 90, 24, 12, 11, 6, 
2025/2/23, 142, 43, 39, 13, 6, 
2025/2/25, 86, 52, 62, 15, 9, 
2025/2/26, 65, 66, 79, 17, 15, 
2025/2/27, 107, , , , , 
2025/3/1, 87, 44, 12, 12, 5, 
2025/3/2, 99, 44, 14, 10, 5, 
2025/3/4, 123, 98, 34, 15, 5, 
2025/3/5, 103, 113, 38, 13, 7, 
2025/3/6, 102, 113, 39, 9, 5, 
2025/3/7, 107, 82, 56, 25, 6, 
2025/3/8, 95, 58, 45, 18, 5, 
2025/3/9, 62, 26, 39, 11, 5, 
2025/3/10, 38, 34, 42, 14, 5, 
2025/3/11, 39, 54, 89, 22, 8, 
2025/3/12, 84, 52, 44, 27, 7, 
2025/3/13, 60, 55, 37, 18, 6, 
2025/3/14, 47, 46, 35, 19, 6, 
2025/3/15, 42, 55, 33, 21, 6, 
2025/3/16, 42, 73, 49, 8, 6, 
2025/3/17, 74, 71, 38, 14, 6, 
2025/3/18, 78, 57, 49, 18, 6, 
2025/3/19, 72, 151, 36, 17, 6, 
2025/3/20, 138, 82, 35, 8, 5, 
2025/3/21, 69, 37, 25, 15, 7, 
2025/3/22, 44, 49, 24, 6, 5, 
2025/3/25, 80, 37, 29, 6, 5, 
2025/3/26, 67, 32, 22, 11, 4, 
2025/3/27, 49, 20, 12, 9, 4, 
2025/3/28, 36, , , , , 
2025/3/31, 65, 51, 58, 16, 7, 
2025/4/1, 84, 55, 34, 7, 4, 
2024/10/2, 60, 39, 55, 15, 8, 10
2024/10/3, 57, 43, 20, 20, 5, 11
2024/10/4, 61, 44, 43, 13, 3, 9
2024/10/5, 53, 22, 31, 11, 2, 9
2024/10/6, 57, 19, 5, 11, 3, 10
2024/10/7, 55, 42, 24, 18, 3, 12
2024/10/8, 57, 43, 54, 18, 7, 11
2024/10/9, 66, 28, 26, 13, 3, 8
2024/10/10, 53, 40, 34, 13, 4, 9
2024/10/11, 58, 48, 56, 20, 7, 11
2024/10/12, 66, 47, 55, 18, 6, 10
2024/10/13, 69, 44, 55, 18, 5, 10
2024/10/14, 69, 44, 44, 17, 4, 11
2024/10/15, 60, 49, 66, 23, 6, 11
2024/10/16, 61, 42, 32, 12, 4, 8
2024/10/17, 59, 19, 34, 5, 3, 8
2024/10/18, 40, 15, 26, 3, 2, 7
2024/10/19, 36, , , , , 
2024/10/21, 53, 24, 16, 7, 3, 10
2024/10/22, 46, 21, 16, 8, 3, 10
2024/10/23, 34, 36, 26, 11, 3, 11
2024/10/24, 58, 46, 28, 14, 3, 13
2024/10/25, 66, 53, 45, 17, 4, 13
2024/10/26, 69, 46, 24, 15, 4, 12
2024/10/27, 65, 31, 30, 10, 4, 10
2024/10/28, 50, 30, 29, 12, 4, 11
2024/10/29, 48, 32, 26, 7, 3, 9
2024/10/30, 55, 45, 57, 14, 3, 11
2024/10/31, 67, 58, 44, 18, 3, 12
2024/11/1, 83, 38, 19, 7, 3, 10
2024/11/2, 73, 24, 18, 4, 3, 9
2024/11/3, 50, 28, 21, 5, 3, 10
2024/11/4, 56, 51, 41, 15, 4, 
2024/11/5, 76, 65, 42, 11, 3, 20
2024/11/6, 67, 60, 45, 19, 6, 
2024/11/7, 75, 53, 39, 17, 4, 
2024/11/8, 78, 36, 30, 8, 3, 
2024/11/9, 75, 36, 20, 15, 3, 
2024/11/10, 61, 37, 12, 15, 3, 
2024/11/11, 68, , , , , 
2024/11/19, 62, 46, 42, 16, 4, 
2024/11/20, 56, 38, 43, 13, 5, 
2024/11/21, 42, 35, 39, 13, 5, 
2024/11/22, 52, 55, 50, 22, 6, 
2024/11/23, 90, 59, 39, 23, 6, 
2024/11/24, 102, 63, 40, 23, 6, 
2024/11/25, 114, 68, 58, 28, 9, 
2024/11/26, 97, 49, 17, 14, 5, 
2024/11/27, 61, 77, 45, 26, 6, 
2024/11/28, 115, 62, 23, 17, 5, 
2024/11/29, 81, 41, 20, 12, 5, 
2024/11/30, 43, 37, 26, 14, 5, 
2024/12/1, 46, 53, 45, 19, 6, 
2024/12/2, 108, 19, 14, 17, 4, 
2024/12/3, 58, 5, 21, 14, 4, 
2024/12/4, 33, 25, 12, 15, 4, 
2024/12/5, 81, 53, 18, 18, 4, 
2024/12/6, 96, 8, 16, 10, 4, 
2024/12/7, 40, 18, 8, 11, 4, 
2024/12/8, 54, 50, 2, 15, 5, 
2024/12/9, 146, 60, 20, 19, 8, 
2024/12/10, 85, 49, 24, 15, 6, 
2024/12/11, 51, 28, 31, 10, 5, 
2024/12/12, 38, 34, 27, 15, 5, 
2024/12/13, 25, 65, 23, 27, 7, 
2024/12/14, 74, 66, 31, 21, 6, 
2024/12/15, 115, 37, 22, 10, 5, 
2024/12/16, 76, 58, 8, 20, 5, 
2024/12/17, 99, , , , , 
2024/12/18, 124, 47, 21, 11, 4, 1
2024/12/19, 78, 42, 5, 21, 4, 
2024/12/20, 55, 37, 30, 16, 5, 
2024/12/21, 53, 14, 25, 8, 4, 
2024/12/22, 57, 20, 15, 9, 4, 
2024/12/23, 66, 36, 20, 13, 4, 
2024/12/24, 72, 48, 24, 20, 6, 
2024/12/25, 110, , 33, 8, 5, 
2024/12/26, 84, 50, 34, 14, 5, 
2024/12/27, 85, 43, 31, 16, 5, 
2024/12/28, 83, 51, 25, 19, 6, 
2024/12/29, 68, 43, 34, 18, 6, 
2024/12/30, 64, , , , , 
2024/7/2, 24, 43, 21, 8, 2, 8
2024/7/3, 36, 41, 29, 5, 2, 7
2024/7/4, 52, 40, 44, 5, 2, 7
2024/7/5, 68, 52, 45, 6, 2, 7
2024/7/6, 74, 57, 30, 7, 3, 7
2024/7/7, 64, 49, 37, 14, 3, 9
2024/7/9, 45, 40, 40, 12, 4, 8
2024/7/10, 46, 30, 19, 8, 2, 7
2024/7/11, 42, 21, 22, 5, 2, 6
2024/7/12, 28, , , , , 
2024/7/16, 81, , , , , 
2024/7/18, 75, 51, 20, 6, 3, 8
2024/7/19, 69, , , , , 
2024/7/24, 35, 21, 21, 10, 2, 8
2024/7/25, 28, 33, 27, 15, 2, 10
2024/7/26, 41, 35, 34, 15, 2, 10
2024/7/27, 48, 47, 45, 12, 3, 9
2024/7/28, 67, 28, 25, 5, 2, 8
2024/7/29, 52, 32, 24, 4, 2, 7
2024/7/30, 53, 38, 26, 5, 2, 7
2024/7/31, 53, 65, 27, 5, 2, 7
2024/8/2, 86, 56, 25, 6, 2, 7
2024/8/3, 73, 47, 30, 8, 3, 8
2024/8/4, 63, 43, 35, 8, 3, 8
2024/8/5, 60, 40, 25, 8, 2, 7
2024/8/6, 55, 35, 33, 6, 2, 7
2024/8/7, 51, 40, 65, 13, 3, 8
2024/8/8, 51, 37, 76, 13, 4, 8
2024/8/9, 56, 29, 28, 4, 2, 7
2024/8/12, 44, , , , , 
2024/8/13, 32, , , , , 
2024/8/19, 36, 32, 24, 7, 4, 7
2024/8/20, 35, 35, 34, 8, 3, 8
2024/8/21, 40, 37, 44, 11, 3, 8
2024/8/22, 47, 36, 41, 12, 3, 8
2024/8/23, 48, 37, 35, 9, 4, 8
2024/8/24, 42, 37, 34, 8, 5, 7
2024/8/25, 54, 38, 26, 3, 3, 7
2024/8/26, 55, 39, 32, 7, 4, 7
2024/8/27, 50, 39, 27, 8, 3, 8
2024/8/28, 49, 32, 25, 9, 3, 8
2024/8/29, 42, 31, 50, 9, 3, 8
2024/8/30, 45, 39, 46, 11, 2, 9
2024/8/31, 40, 34, 26, 14, 2, 11
2024/9/1, 29, 25, 28, 13, 2, 10
2024/9/4, 47, 19, 22, 13, 2, 10
2024/9/5, 24, 17, 19, 14, 2, 11
2024/9/6, 26, 26, 22, 16, 2, 12
2024/9/7, 40, 26, 37, 11, 2, 10
2024/9/8, 48, 29, 45, 11, 2, 10
2024/9/11, 43, 39, 63, 15, 3, 11
2024/9/12, 55, 46, 44, 19, 3, 12
2024/9/13, 72, 37, 26, 8, 2, 9
2024/9/14, 59, 35, 25, 4, 2, 9
2024/9/15, 61, 23, 17, 8, 2, 10
2024/9/16, 58, 14, 15, 6, 2, 10
2024/9/18, 60, 31, 20, 7, 2, 11
2024/9/19, 39, 39, 27, 7, 2, 10
2024/9/20, 69, 33, 18, 4, 2, 10
2024/9/21, 60, 27, 14, 3, 2, 10
2024/9/22, 47, 21, 12, 3, 2, 10
2024/9/23, 46, 19, 14, 5, 2, 10
2024/9/24, 27, 34, 30, 11, 2, 12
2024/9/25, 42, 37, 39, 12, 2, 12
2024/9/26, 36, 38, 49, 12, 2, 10
2024/9/27, 50, 39, 54, 18, 4, 13
2024/9/28, 59, 37, 58, 21, 4, 12
2024/9/29, 54, 33, 62, 18, 3, 11
2024/9/30, 42, 40, 71, 18, 6, 11
2024/10/1, 57, 40, 47, 12, 4, 10
2024/4/2, 83, 87, 45, 12, 5, 27
2024/4/3, 59, 40, 49, 14, 6, 27
2024/4/4, 24, 45, 44, 16, 6, 29
2024/4/5, 36, 42, 43, 15, 8, 29
2024/4/6, 40, 54, 72, 19, 8, 31
2024/5/2, 72, 62, 67, 8, 4, 34
2024/5/3, 85, 65, 34, 6, 3, 34
2024/5/4, 85, 41, 29, 5, 3, 34
2024/5/5, 69, 50, 46, 5, 3, 34
2024/5/6, 78, 52, 48, 6, 3, 34
2024/5/7, 74, 64, 74, 9, 4, 35
2024/5/8, 83, 67, 90, 11, 4, 36
2024/5/14, 65, 49, 45, 9, 4, 35
2024/5/15, 71, 54, 36, 5, 4, 35
2024/6/22, 31, 15, 19, 13, 2, 8
2024/6/23, 34, 14, 27, 9, 2, 7
2024/6/24, 33, 15, 32, 8, 2, 8
2024/6/25, 34, 23, 23, 5, 2, 7
2024/6/26, 39, 29, 37, 5, 2, 7
2024/6/27, 46, 27, 31, 6, 2, 7
2024/6/28, 41, 33, 32, 7, 2, 8
2024/6/29, 55, 35, 27, 4, 2, 7
2024/6/30, 59, 18, 13, 4, 2, 7
2024/7/1, 44, 27, 16, 5, 2, 8
2024/1/2, 154, 29, 19, 13, 4, 19
2024/1/3, 70, 33, 31, 12, 4, 17
2024/1/4, 58, 20, 22, 10, 4, 17
2024/1/5, 54, 42, 32, 20, 4, 19
2024/1/6, 63, 56, 31, 28, 6, 23
2024/1/7, 81, 41, 27, 17, 4, 20
2024/1/8, 70, 53, 29, 17, 4, 20
2024/1/9, 49, 78, 29, 16, 4, 19
2024/1/12, 75, 199, 30, 18, 5, 19
2024/1/13, 89, 72, 31, 18, 4, 20
2024/1/31, 54, 45, 30, 17, 5, 21
2024/2/1, 63, 52, 31, 19, 4, 22
2024/2/2, 72, 61, 44, 23, 5, 24
2024/2/3, 81, 52, 26, 19, 5, 20
2024/2/4, 42, 40, 31, 18, 7, 19
2024/2/5, 47, 35, 33, 10, 4, 17
2024/2/10, 60, 53, 34, 15, 6, 23
2024/2/11, 67, 49, 36, 14, 4, 22
2024/2/12, 73, 32, 34, 8, 5, 19
2024/2/13, 45, 32, 31, 8, 4, 20
2024/2/14, 24, 43, 29, 17, 5, 23
2024/2/15, 39, 62, 7, 32, 5, 29
2024/2/16, 34, 37, 8, 23, 5, 27
2024/2/17, 55, 12, 20, 13, 4, 22
2024/2/18, 85, 26, 19, 9, 4, 21
2024/2/19, 88, 55, 35, 19, 4, 28
2024/2/20, 73, 45, 50, 23, 5, 25
2024/2/21, 60, 60, 55, 22, 6, 28
2024/2/22, 68, 65, 49, 23, 7, 24
2024/2/23, 52, 59, 42, 15, 5, 22
2024/2/27, 74, 63, 56, 26, 6, 28
2024/2/28, 60, 75, 36, 23, 8, 26
2024/2/29, 72, 65, 32, 15, 4, 24
2024/3/1, 88, 62, 40, 19, 5, 27
2024/3/2, 79, , , , , 
2024/3/22, 45, 54, 40, 15, 6, 30
2024/3/23, 45, 32, 39, 13, 4, 28
2024/3/24, 33, 37, 41, 13, 5, 29
2024/3/25, 59, 58, 40, 13, 5, 30
2024/3/26, 53, 46, 41, 13, 5, 26
2024/3/27, 31, 58, 55, 15, 6, 28
2024/3/28, 58, 41, 39, 13, 4, 28
2024/3/29, 42, 40, 45, 14, 5, 28
2024/3/30, 39, 51, 73, 16, 7, 30
2024/4/1, 64, 69, 43, 18, 5, 33
2023/10/2, 22, 17, 23, 5, 2, 5
2023/10/3, 29, 23, 23, 6, 3, 5
2023/10/4, 20, 27, 26, 7, 1, 6
2023/10/5, 30, 28, 24, 9, 2, 6
2023/10/6, 33, 19, 29, 12, 1, 6
2023/10/7, 28, 29, 28, 13, 2, 6
2023/10/8, 30, 24, 25, 13, 2, 7
2023/10/9, 39, 39, 31, 16, 2, 9
2023/10/10, 53, 53, 27, 26, 2, 13
2023/10/11, 65, 19, 25, 10, 2, 8
2023/10/12, 68, 42, 56, 16, 2, 10
2023/10/13, 35, 45, 56, 17, 3, 10
2023/10/14, 51, 24, 18, 15, 2, 8
2023/10/15, 45, 43, 31, 14, 4, 8
2023/10/16, 31, 38, 35, 16, 4, 8
2023/10/17, 55, 39, 38, 18, 3, 10
2023/10/18, 41, 58, 55, 31, 5, 12
2023/10/19, 45, 52, 49, 25, 3, 11
2023/10/20, 70, 51, 89, 25, 5, 10
2023/10/21, 60, 46, 49, 21, 5, 9
2023/10/22, 61, 36, 29, 7, 2, 7
2023/10/23, 63, 43, 23, 8, 4, 8
2023/10/24, 63, 40, 29, 6, 3, 7
2023/10/25, 70, 35, 23, 6, 2, 8
2023/10/26, 64, 26, 27, 8, 2, 9
2023/10/27, 66, 17, 19, 5, 2, 8
2023/10/28, 50, 22, 24, 6, 2, 8
2023/11/6, 51, 44, 44, 22, 4, 15
2023/11/7, 61, 54, 63, 29, 4, 16
2023/11/8, 69, 61, 75, 28, 4, 16
2023/11/9, 79, 44, 30, 14, 4, 11
2023/11/10, 60, 14, 13, 11, 2, 9
2023/11/11, 29, 10, 9, 12, 2, 9
2023/11/12, 33, 7, 8, 12, 2, 13
2023/11/13, 24, 10, 10, 12, 2, 13
2023/11/14, 25, 16, 12, 13, 2, 13
2023/11/15, 19, 31, 15, 15, 3, 14
2023/11/16, 71, 42, 29, 15, 3, 16
2023/11/17, 69, 53, 56, 23, 3, 18
2023/11/18, 75, 50, 36, 18, 3, 15
2023/11/19, 71, 44, 27, 12, 2, 14
2023/11/20, 81, 43, 26, 14, 3, 14
2023/11/21, 61, 29, 30, 11, 3, 9
2023/11/22, 26, 24, 20, 13, 3, 11
2023/11/23, 68, 31, 24, 15, 3, 13
2023/11/24, 66, 43, 29, 17, 4, 15
2023/11/25, 69, 22, 19, 11, 2, 13
2023/11/26, 55, 30, 18, 13, 3, 13
2023/11/27, 55, 20, 18, 11, 3, 11
2023/11/28, 50, 22, 14, 13, 4, 12
2023/11/29, 62, 30, 15, 21, 5, 15
2023/11/30, 82, 70, 18, 28, 4, 23
2023/12/1, 104, 68, 17, 20, 4, 22
2023/12/2, 97, 73, 27, 25, 3, 23
2023/12/3, 115, 57, 22, 20, 3, 18
2023/12/4, 93, 52, 26, 22, 4, 16
2023/12/5, 59, 60, 25, 27, 11, 17
2023/12/12, 69, 55, 18, 19, 3, 20
2023/12/13, 72, 27, 14, 14, 3, 18
2023/12/14, 61, 11, 19, 8, 2, 17
2023/12/15, 24, 35, 13, 19, 2, 20
2023/12/19, 62, 42, 28, 18, 4, 18
2023/12/20, 59, 52, 18, 22, 4, 20
2023/12/21, 77, 54, 26, 23, 4, 19
2023/12/22, 90, 62, 22, 22, 4, 23
2023/12/23, 104, 39, 13, 12, 3, 18
2023/12/24, 82, 50, 24, 16, 4, 19
2023/12/25, 78, 23, 26, 8, 5, 16
2023/12/26, 47, 21, 20, 9, 3, 16
2023/12/27, 43, 50, 29, 18, 5, 21
2023/12/28, 72, 32, 32, 17, 5, 17
2023/12/29, 41, 36, 34, 20, 5, 18
2023/12/30, 49, 39, 34, 22, 4, 19
2023/12/31, 58, 44, 32, 24, 5, 21
2024/1/1, 77, 34, 35, 11, 5, 17
2023/7/2, 36, 24, 34, 4, 3, 13
2023/7/3, 40, 32, 30, 9, 3, 14
2023/7/4, 57, 30, 37, 7, 4, 14
2023/7/5, 50, 26, 32, 4, 3, 14
2023/7/8, 45, 34, 26, 8, 3, 15
2023/7/9, 55, 34, 40, 6, 2, 15
2023/7/10, 56, 38, 34, 6, 3, 15
2023/7/11, 53, 40, 55, 7, 2, 15
2023/7/12, 59, 41, 54, 7, 4, 15
2023/7/13, 57, 40, 57, 7, 3, 15
2023/7/14, 54, 48, 54, 7, 3, 15
2023/7/15, 62, 47, 40, 5, 3, 15
2023/7/16, 62, 51, 28, 3, 3, 14
2023/7/17, 64, 45, 29, 5, 3, 14
2023/7/18, 57, 51, 34, 6, 3, 14
2023/7/19, 60, 60, 32, 5, 3, 14
2023/7/20, 63, 43, 31, 5, 3, 14
2023/7/21, 55, 42, 30, 6, 4, 15
2023/7/22, 55, 33, 39, 7, 4, 15
2023/7/23, 49, 33, 33, 5, 4, 14
2023/7/24, 44, 24, 27, 4, 3, 14
2023/7/25, 34, 23, 31, 5, 3, 14
2023/7/26, 35, 41, 39, 6, 3, 14
2023/7/27, 55, 55, 33, 5, 3, 14
2023/7/28, 68, 35, 37, 6, 3, 14
2023/7/29, 39, 25, 33, 5, 3, 14
2023/7/30, 41, 32, 24, 3, 3, 14
2023/7/31, 50, 24, 33, 5, 3, 14
2023/8/1, 32, 30, 31, 5, 4, 14
2023/8/2, 36, 21, 27, 3, 3, 14
2023/8/3, 30, 26, 34, 5, 3, 14
2023/8/5, 40, 43, 34, 6, 3, 15
2023/8/6, 60, 37, 45, 5, 4, 15
2023/8/7, 53, 43, 41, 6, 3, 15
2023/8/8, 55, 36, 41, 6, 4, 15
2023/8/9, 43, 39, 53, 6, 3, 15
2023/8/10, 57, 47, 47, 9, 5, 15
2023/8/11, 58, 49, 44, 6, 3, 15
2023/8/12, 71, 45, 41, 5, 3, 15
2023/8/13, 70, 31, 30, 3, 3, 14
2023/8/14, 46, 29, 28, 3, 3, 15
2023/8/15, 42, 30, 28, 4, 3, 15
2023/8/16, 44, 47, 31, 8, 4, 15
2023/8/17, 56, 53, 33, 9, 5, 15
2023/8/18, 59, 28, 32, 8, 5, 15
2023/8/19, 34, 41, 30, 5, 3, 15
2023/8/20, 62, 57, 27, 5, 5, 15
2023/8/21, 76, 30, 32, 4, 4, 15
2023/8/22, 52, 28, 27, 11, 3, 15
2023/8/23, 42, 18, 36, 5, 3, 15
