date, pm10, o3, no2, so2, co
2022/12/10, 46, , , , 
2022/12/13, 48, 28, 14, 14, 9
2022/12/14, 50, 26, 14, 14, 9
2022/12/15, 48, 28, 21, 14, 16
2022/12/16, 68, 30, 22, 14, 17
2022/12/17, 74, 29, 24, 15, 19
2022/12/18, 81, 27, 18, 15, 15
2022/12/19, 56, 26, 18, 18, 17
2022/12/20, 62, 27, 16, 22, 16
2022/12/21, 67, 27, 16, 18, 14
2022/12/22, 46, 26, 21, 15, 17
2022/12/23, 66, 32, 21, 16, 16
2022/12/24, 70, 12, 19, 31, 14
2022/12/25, 52, 28, 12, 34, 12
2022/12/26, 46, , , , 
2022/12/28, 34, 26, 17, 19, 12
2022/12/29, 45, 24, 15, 13, 10
2022/12/30, 33, 23, 17, 14, 13
2022/12/31, 46, 22, 17, 15, 13
2023/1/1, 43, 20, 15, 16, 14
2023/1/2, 53, 16, 14, 13, 11
2022/7/2, 25, , , 31, 3
2022/7/3, 27, , , 30, 2
2022/7/4, 15, , , 28, 2
2022/7/5, 22, , , 30, 2
2022/7/6, 24, , , 30, 3
2022/7/7, 24, , , 30, 2
2022/7/8, 21, , , 28, 3
2022/7/9, 23, , , 27, 2
2022/7/10, 19, , , 29, 2
2022/7/11, 17, , , 30, 3
2022/7/12, 21, , , 28, 3
2022/7/13, 23, , , 31, 4
2022/7/14, 23, , , 30, 2
2022/7/15, 29, , , 31, 3
2022/7/16, 44, , , 31, 3
2022/7/17, 15, , , 31, 3
2022/7/18, 7, , , 26, 2
2022/7/19, 16, , , 25, 2
2022/7/20, 21, , , 25, 
2022/7/21, 31, , , 30, 
2022/7/22, 29, , , 30, 
2022/7/23, 33, , , 32, 
2022/7/24, 28, , , , 
2022/7/26, 19, , , 31, 
2022/7/27, 21, , , 32, 
2022/7/28, 14, , , 31, 
2022/7/29, 20, , , 31, 
2022/7/30, 25, , , 32, 
2022/7/31, 19, , , , 
2022/8/2, 14, , , 31, 
2022/8/3, 19, , , 32, 
2022/8/4, 23, , , 32, 
2022/8/5, 33, , , 1, 
2022/8/6, 23, , , 1, 
2022/8/7, 27, , , 1, 
2022/8/8, 19, , , , 
2022/8/9, 14, , , 2, 
2022/8/10, 16, 58, , 2, 1
2022/8/11, 14, 46, , 2, 6
2022/8/12, 20, 36, , , 7
2022/8/13, 21, 54, , , 7
2022/8/14, 25, 55, , , 8
2022/8/15, 16, 54, , , 8
2022/8/16, 23, 41, , , 7
2022/8/17, 8, 45, , , 7
2022/8/18, 22, 56, , , 7
2022/8/19, 20, 62, , , 6
2022/8/20, 30, 46, , , 6
2022/8/21, 20, 40, , , 4
2022/8/22, 14, 49, , , 5
2022/8/23, 22, 43, , , 4
2022/8/24, 26, 49, , , 5
2022/8/25, 24, 37, , , 3
2022/8/26, 21, 29, , 7, 3
2022/8/27, 20, , , , 
2022/8/31, 12, 50, , 9, 3
2022/9/1, 19, 41, , 6, 2
2022/9/2, 17, 34, , 4, 2
2022/9/3, 27, 31, , 4, 1
2022/9/4, 27, 30, , 6, 1
2022/9/5, 11, 27, , 10, 1
2022/9/6, 14, , , 11, 2
2022/9/7, 15, , , 7, 2
2022/9/8, 14, , , 8, 3
2022/9/9, 12, , , 9, 4
2022/9/10, 30, , , 13, 4
2022/9/11, 21, , , , 
2022/9/13, 13, , , 11, 6
2022/9/14, 27, 30, , 12, 
2022/9/15, 47, 32, , 13, 13
2022/9/16, 22, 29, , 13, 13
2022/9/17, 14, 29, , 13, 13
2022/9/18, 13, 37, , 16, 13
2022/9/19, 12, 30, , 16, 14
2022/9/20, 12, , , 13, 13
2022/9/21, 16, , , 12, 13
2022/9/22, 14, , , 12, 14
2022/9/23, 22, , , 13, 13
2022/9/24, 13, , , 13, 14
2022/9/25, 19, , , 14, 13
2022/9/26, 15, , , 13, 13
2022/9/27, 20, , , 13, 12
2022/9/28, 14, , , 13, 12
2022/9/29, 17, , , 14, 13
2022/9/30, 18, , , 14, 13
2022/10/1, 23, , , 14, 12
2022/4/2, 82, 31, , 27, 5
2022/4/3, 41, 30, , 27, 5
2022/4/4, 47, 34, , 17, 4
2022/4/5, 66, 32, , 9, 5
2022/4/6, 47, 31, , 9, 8
2022/4/7, 51, 36, , 11, 5
2022/4/8, 64, 31, , 10, 5
2022/4/9, 50, 30, , 12, 5
2022/4/10, 44, 25, , 10, 4
2022/4/11, 39, 27, , 12, 4
2022/4/12, 30, 26, , 10, 3
2022/4/13, 35, 25, , 8, 2
2022/4/14, 17, 32, , 9, 6
2022/4/15, 44, 29, , 9, 4
2022/4/16, 42, 31, , 8, 4
2022/4/17, 37, 29, , 8, 4
2022/4/18, 38, 38, , 12, 4
2022/4/19, 51, 33, , , 3
2022/4/20, 37, 33, , , 4
2022/4/21, 41, 33, , , 3
2022/4/22, 45, 34, , , 2
2022/4/23, 35, 33, , , 3
2022/4/24, 37, 30, , , 2
2022/4/25, 39, 33, , , 3
2022/4/26, 48, 24, , , 1
2022/4/27, 40, 24, , , 1
2022/4/28, 26, 35, , , 2
2022/4/29, 33, 37, , 5, 3
2022/4/30, 36, 42, , 6, 2
2022/5/1, 44, 41, , 8, 3
2022/5/2, 55, , , , 
2022/5/4, 46, 39, , 6, 4
2022/5/5, 57, 35, , 5, 5
2022/5/6, 61, 33, , 5, 4
2022/5/7, 46, 34, , , 3
2022/5/8, 50, 36, , , 3
2022/5/9, 52, 35, , , 3
2022/5/10, 50, 37, , , 2
2022/5/11, 52, 25, , , 1
2022/5/12, 29, 35, , , 1
2022/5/13, 28, 40, , , 2
2022/5/14, 40, 38, , , 3
2022/5/15, 49, 38, , , 1
2022/5/16, 33, 40, , 10, 3
2022/5/17, 38, 36, , 12, 3
2022/5/18, 50, 33, , 9, 2
2022/5/19, 40, 39, , 12, 3
2022/5/20, 28, 40, , 13, 3
2022/5/21, 51, 43, , 13, 3
2022/5/22, 49, 44, , 16, 2
2022/5/23, 50, 37, , 19, 2
2022/5/24, 51, 37, , 18, 2
2022/5/25, 47, 38, , 17, 5
2022/5/26, 51, 44, , 12, 1
2022/5/27, 46, 48, , 14, 1
2022/5/28, 39, , , 17, 1
2022/5/29, 31, , , 20, 1
2022/5/30, 36, , , 16, 3
2022/5/31, 28, , , 17, 3
2022/6/1, 34, , , 18, 2
2022/6/2, 34, , , 19, 1
2022/6/3, 20, , , 20, 2
2022/6/4, 25, , , 24, 2
2022/6/5, 35, , , , 
2022/6/8, 30, , , 19, 2
2022/6/9, 35, , , 18, 2
2022/6/10, 31, , , 21, 1
2022/6/11, 22, , , 19, 1
2022/6/12, 26, , , 26, 1
2022/6/13, 23, , , 26, 2
2022/6/14, 36, , , 25, 3
2022/6/15, 33, , , 22, 1
2022/6/16, 18, , , 24, 1
2022/6/17, 34, , , 28, 1
2022/6/18, 26, , , 30, 1
2022/6/19, 23, , , 30, 1
2022/6/20, 13, , , 26, 1
2022/6/21, 23, , , 28, 2
2022/6/22, 38, , , 26, 1
2022/6/23, 17, , , 26, 2
2022/6/24, 29, , , 32, 2
2022/6/25, 42, , , 30, 3
2022/6/26, 22, , , 28, 2
2022/6/27, 21, , , 30, 2
2022/6/28, 20, , , 30, 2
2022/6/29, 31, , , 31, 2
2022/6/30, 20, , , 28, 2
2022/7/1, 26, , , 31, 3
2022/1/4, 68, 37, 34, 12, 17
2022/1/5, 68, 36, 29, 12, 13
2022/1/6, 59, 37, 29, 11, 14
2022/1/7, 55, 36, 27, 11, 13
2022/1/8, 53, 30, 27, 7, 13
2022/1/9, 53, 26, 27, 9, 14
2022/1/10, 66, 15, 11, 12, 9
2022/1/11, 24, 21, 12, 6, 8
2022/1/12, 18, 32, 22, 5, 11
2022/1/13, 32, 34, 25, 9, 13
2022/1/14, 47, 35, 27, 7, 15
2022/1/15, 53, 34, 28, 4, 14
2022/1/16, 60, , , , 
2022/1/18, 42, 33, 25, 11, 12
2022/1/19, 48, 27, 26, 6, 15
2022/1/20, 39, 31, 24, 8, 13
2022/1/21, 45, 15, 29, 9, 15
2022/1/22, 58, 30, 25, 10, 13
2022/1/23, 42, 29, 19, 14, 11
2022/1/24, 30, 23, 19, 9, 10
2022/1/25, 35, 22, 20, 9, 10
2022/1/26, 23, 27, 24, 11, 13
2022/1/27, 39, 24, 23, 13, 12
2022/1/28, 41, 28, 23, 12, 12
2022/1/29, 42, , , , 
2022/2/1, 38, 24, 19, 10, 11
2022/2/2, 33, 25, , 13, 11
2022/2/3, 37, 27, , 11, 12
2022/2/4, 35, , , , 
2022/2/10, 28, 25, , 9, 13
2022/2/11, 41, 27, , 8, 13
2022/2/12, 35, 22, , 10, 13
2022/2/13, 31, 23, , 14, 12
2022/2/14, 26, 26, , 12, 12
2022/2/15, 18, 32, , 20, 17
2022/2/16, 30, 26, , 17, 15
2022/2/17, 36, 22, , 15, 14
2022/2/18, 36, 35, , 15, 16
2022/2/19, 47, 37, , 15, 14
2022/2/20, 41, 32, , 17, 15
2022/2/21, 32, 30, , 9, 14
2022/2/22, 44, 28, , 8, 13
2022/2/23, 34, 42, , 8, 14
2022/2/24, 51, 41, , 15, 14
2022/2/25, 46, 37, , 8, 13
2022/2/26, 44, 32, , 3, 12
2022/2/27, 20, , , , 
2022/3/11, 46, 27, , 11, 15
2022/3/12, 34, 32, , 31, 15
2022/3/13, 46, 16, , 30, 14
2022/3/14, 29, , , , 
2022/3/17, 36, 24, , , 15
2022/3/18, 45, 32, , 14, 17
2022/3/19, 35, 32, , 15, 18
2022/3/20, 45, 29, , 17, 16
2022/3/21, 35, 27, , 12, 17
2022/3/22, 40, 28, , 11, 18
2022/3/23, 40, 32, , 13, 20
2022/3/24, 48, 40, , 5, 19
2022/3/25, 42, 36, , 3, 18
2022/3/26, 42, 39, , , 19
2022/3/27, 45, 39, , , 21
2022/3/28, 45, 30, , 12, 13
2022/3/29, 58, 38, , 20, 5
2022/3/30, 58, 30, , 27, 4
2022/3/31, 46, 34, , 27, 6
2022/4/1, 49, 22, , 28, 10
2021/10/13, 34, 27, 8, 2, 17
2021/10/14, 29, 30, 13, 2, 9
2021/10/15, 26, , , , 
2021/11/2, 30, , , , 
2021/11/4, 42, 42, 20, 8, 15
2021/11/5, 35, , , , 
2021/11/9, 28, 40, 26, 12, 16
2021/11/10, 43, , , , 
2021/11/16, 16, 55, 16, 17, 14
2021/11/17, 34, 44, 32, 14, 18
2021/11/18, 55, 48, 25, 13, 14
2021/11/19, 50, 26, 14, 11, 12
2021/11/20, 23, 34, 19, 12, 14
2021/11/21, 25, 37, 22, 11, 15
2021/11/22, 29, , , , 
2021/12/4, 56, 41, 26, 9, 4
2021/12/5, 41, 36, 25, 6, 3
2021/12/6, 40, 43, 29, 3, 3
2021/12/7, 61, 47, 31, 9, 
2021/12/8, 59, 40, 30, 9, 
2021/12/9, 58, 37, 29, 14, 
2021/12/10, 57, 32, 29, 8, 
2021/12/11, 54, 40, 27, 10, 
2021/12/12, 65, 45, 22, 13, 
2021/12/13, 47, 45, 27, 11, 
2021/12/14, 51, 32, 28, 12, 11
2021/12/15, 46, 5, 22, 5, 6
2021/12/16, 30, , , , 
2021/12/18, 56, 37, 29, 8, 8
2021/12/19, 47, 12, 26, 11, 8
2021/12/20, 22, 26, 24, 8, 9
2021/12/21, 26, 20, 33, 10, 15
2021/12/22, 51, 44, 32, 12, 14
2021/12/23, 63, 59, 38, 12, 19
2021/12/24, 79, 44, 30, 12, 19
2021/12/25, 69, 55, 26, 13, 21
2021/12/26, 96, 39, 22, 12, 13
2021/12/27, 45, 35, 25, 15, 14
2021/12/28, 60, , , , 
2021/7/2, 10, 26, 7, 10, 
2021/7/3, 12, 23, 9, 10, 
2021/7/4, 28, 40, 7, 12, 
2021/7/5, 29, 30, 5, 9, 
2021/7/6, 13, 28, 8, 10, 
2021/7/7, 22, , , , 
2021/7/10, 20, , , , 
2021/7/15, 17, 21, 8, 9, 
2021/7/16, 21, , , , 
2021/7/20, 18, 46, 9, 11, 
2021/7/21, 25, 43, 7, 12, 
2021/7/22, 23, 34, 9, 9, 
2021/7/23, 17, , , , 
2021/8/1, 22, , , , 
2021/8/3, 21, 51, 7, 12, 
2021/8/4, 18, 21, 8, 11, 
2021/8/5, 24, 39, 6, 6, 
2021/8/6, 18, 47, 7, 11, 
2021/8/7, 10, 38, 4, 10, 
2021/8/8, 17, 31, 7, 7, 
2021/8/9, 14, 39, 8, 9, 
2021/8/10, 13, 33, 6, 7, 1
2021/8/11, 13, 35, 6, 9, 1
2021/8/12, 15, 46, 10, 10, 3
2021/8/13, 18, 43, 6, 11, 2
2021/8/14, 14, , , , 
2021/8/16, 14, 33, 6, 9, 1
2021/8/17, 13, 36, 7, 11, 
2021/8/18, 22, 44, 8, 13, 
2021/8/19, 19, 41, 6, 9, 
2021/8/20, 16, , , , 
2021/8/22, 10, 30, 3, 4, 
2021/8/23, 9, 35, 4, 2, 
2021/8/24, 21, 28, 4, 3, 
2021/8/25, 20, 25, 4, 10, 
2021/8/26, 19, 27, 4, 11, 
2021/8/27, 25, 28, 10, 9, 
2021/8/28, 44, 7, 11, 10, 
2021/8/29, 31, , , , 
2021/9/1, 10, 22, 5, 2, 
2021/9/2, 12, 24, 12, 8, 6
2021/9/3, 22, 24, 8, 7, 5
2021/9/4, 12, 30, 7, 8, 5
2021/9/5, 11, 37, 7, 9, 6
2021/9/6, 15, 32, 7, 8, 6
2021/9/7, 11, 31, 9, 7, 6
2021/9/8, 11, 36, 9, 9, 7
2021/9/9, 19, 34, 8, 7, 6
2021/9/10, 16, 40, 7, 7, 6
2021/9/11, 26, 33, 6, 6, 5
2021/9/12, 16, 27, 4, 4, 5
2021/9/13, 7, 31, 6, 1, 6
2021/9/14, 15, 23, 6, , 6
2021/9/15, 14, , , , 
2021/9/20, 11, 26, 3, 8, 5
2021/9/21, 11, 44, 6, 16, 5
2021/9/22, 23, 28, , 15, 4
2021/9/23, 18, , , , 
2021/9/28, 26, , , , 
2021/4/2, 44, 31, 3, 27, 5
2021/4/3, 20, 43, 5, 27, 5
2021/4/4, 22, 48, 6, 28, 5
2021/4/5, 20, 44, 8, 26, 6
2021/4/6, 37, 43, 11, 25, 6
2021/4/7, 44, 48, 11, 25, 6
2021/4/8, 35, 51, 13, 24, 6
2021/4/9, 41, 48, 12, 24, 6
2021/4/10, 46, 44, 9, 19, 6
2021/4/11, 39, 41, 7, 20, 5
2021/4/12, 42, 45, 13, 25, 7
2021/4/13, 47, 45, 11, 22, 7
2021/4/14, 45, 46, 7, 22, 4
2021/4/15, 61, 40, 7, 21, 5
2021/4/16, 44, 43, 7, 20, 5
2021/4/17, 47, 40, 8, 20, 5
2021/4/18, 52, 35, 9, 19, 5
2021/4/19, 37, 36, 12, 21, 6
2021/4/20, 49, 36, 11, 25, 5
2021/4/21, 67, 43, 15, 22, 7
2021/4/22, 52, 36, 11, 23, 6
2021/4/23, 52, 36, 6, 21, 6
2021/4/24, 55, 32, 8, 16, 6
2021/4/25, 39, 48, 5, 18, 5
2021/4/26, 44, 44, 9, 22, 6
2021/4/27, 51, 44, 11, 22, 6
2021/4/28, 51, 40, 8, 19, 5
2021/4/29, 49, 38, 6, 19, 5
2021/4/30, 43, 37, 7, 18, 5
2021/5/1, 44, 37, 5, 19, 4
2021/5/2, 45, 19, 5, 20, 4
2021/5/3, 39, , , , 
2021/5/12, 28, 49, 13, 28, 6
2021/5/13, 23, 33, 5, 27, 4
2021/5/14, 7, 41, 6, 23, 3
2021/5/15, 11, 44, 11, 27, 4
2021/5/16, 18, 57, 10, 26, 4
2021/5/17, 16, 54, 10, 27, 4
2021/5/18, 34, 50, 9, 27, 4
2021/5/19, 31, 41, 6, 27, 4
2021/5/20, 25, 66, 15, 25, 4
2021/5/21, 33, 73, 13, 28, 4
2021/5/22, 38, 70, 11, 29, 4
2021/5/23, 36, 55, 6, 27, 3
2021/5/24, 33, 52, 10, 27, 4
2021/5/25, 25, 64, 8, 22, 3
2021/5/26, 30, , , , 
2021/5/31, 54, 26, 8, 26, 3
2021/6/1, 27, , , , 
2021/6/7, 13, 100, 21, 10, 4
2021/6/8, 34, 60, 7, 11, 1
2021/6/9, 43, 56, 4, 9, 1
2021/6/10, 27, 51, 5, 7, 1
2021/6/11, 18, , 4, 8, 1
2021/6/12, 13, , 5, 6, 1
2021/6/13, 13, , 4, 8, 1
2021/6/14, 8, , 6, 9, 1
2021/6/15, 8, , 5, 9, 1
2021/6/16, 18, , 5, 9, 1
2021/6/17, 21, , 5, 9, 1
2021/6/18, 9, , 4, 9, 1
2021/6/19, 7, , 11, 11, 2
2021/6/20, 9, , 7, 10, 2
2021/6/21, 9, , 6, 9, 8
2021/6/22, 80, 35, 12, 8, 
2021/6/23, 16, 37, 9, 9, 
2021/6/24, 11, 41, 8, 10, 
2021/6/25, 16, 39, 8, 10, 
2021/6/26, 15, 22, 6, 10, 
2021/6/27, 12, 17, 6, 15, 
2021/6/28, 15, 16, 9, 11, 
2021/6/29, 10, 27, 7, 10, 
2021/6/30, 12, 36, 10, 11, 
2021/7/1, 14, 14, 7, 10, 
2021/1/5, 52, 45, 18, 16, 
2021/1/6, 60, 27, 14, 14, 
2021/1/7, 50, 31, 15, 13, 
2021/1/8, 56, 38, 14, 15, 
2021/1/9, 59, 27, 14, 13, 
2021/1/10, 46, 21, 9, 10, 
2021/1/11, 18, 30, 11, 12, 
2021/1/12, 30, 27, 10, 10, 
2021/1/13, 27, 34, 11, 13, 
2021/1/14, 39, 28, 16, 15, 
2021/1/15, 52, 41, 14, 13, 
2021/1/16, 50, 37, 13, 14, 
2021/1/17, 48, 24, 7, 11, 
2021/1/18, 31, 42, 9, 18, 
2021/1/19, 46, 31, 10, 13, 
2021/1/20, 36, 40, 11, 12, 
2021/1/21, 34, 35, 9, 12, 
2021/1/22, 26, 34, 12, 10, 
2021/1/23, 34, 41, 17, 11, 
2021/1/24, 47, 34, 11, 10, 
2021/1/25, 42, 30, 9, 10, 
2021/1/26, 35, 33, 10, 10, 
2021/1/27, 36, 65, 11, 17, 
2021/1/28, 55, 33, 4, 10, 
2021/1/29, 26, 42, 11, 12, 
2021/1/30, 38, 49, 15, 11, 
2021/1/31, 57, 39, 9, 16, 
2021/2/1, 55, 27, 3, 10, 
2021/2/2, 26, 42, 10, 12, 
2021/2/3, 38, 51, 12, 12, 
2021/2/4, 47, 52, 11, 12, 
2021/2/5, 59, 46, 8, 11, 
2021/2/6, 54, 38, 6, 11, 
2021/2/7, 47, 42, 4, 14, 
2021/2/8, 42, 44, 4, 11, 
2021/2/9, 42, 45, 6, 12, 
2021/2/10, 51, 36, 6, 11, 
2021/2/11, 53, 27, 6, 10, 
2021/2/12, 43, 32, 9, 14, 10
2021/2/13, 39, 41, 10, 21, 10
2021/2/14, 35, 42, 8, 19, 9
2021/2/15, 32, 36, 9, 21, 10
2021/2/16, 31, 37, 12, 20, 10
2021/2/17, 40, 36, 9, 22, 9
2021/2/18, 29, 36, 13, 25, 10
2021/2/19, 36, 47, 15, 17, 10
2021/2/20, 39, 48, 21, 31, 15
2021/2/21, 43, 39, 9, 25, 10
2021/2/22, 44, 49, 13, 25, 10
2021/2/23, 45, 56, 11, 28, 9
2021/2/24, 38, 68, 16, 22, 8
2021/2/25, 42, 49, 20, 18, 6
2021/2/26, 37, 63, 24, 22, 8
2021/2/27, 58, 50, 19, 21, 11
2021/2/28, 54, 38, 22, 21, 12
2021/3/1, 54, 59, 14, 22, 10
2021/3/2, 56, 52, 8, 22, 8
2021/3/3, 47, 49, 16, 33, 9
2021/3/4, 45, 47, 20, 27, 10
2021/3/5, 54, 44, 16, 27, 9
2021/3/6, 51, 47, 9, 28, 8
2021/3/7, 45, 48, 9, 30, 8
2021/3/8, 37, 50, 12, 27, 8
2021/3/9, 37, 49, 12, 18, 8
2021/3/10, 32, 44, 18, 36, 10
2021/3/11, 36, 29, 22, 30, 10
2021/3/12, 43, 47, 19, 28, 10
2021/3/13, 46, 52, 14, 31, 9
2021/3/14, 47, 42, 12, 15, 9
2021/3/15, 50, 39, 7, 26, 8
2021/3/16, 45, 38, 11, 24, 8
2021/3/17, 48, 39, 13, 21, 9
2021/3/18, 38, 46, 12, 27, 8
2021/3/19, 58, 55, 10, 31, 7
2021/3/20, 48, 49, 14, 31, 10
2021/3/21, 50, 41, 10, 32, 8
2021/3/22, 43, 40, 13, 20, 8
2021/3/23, 54, 32, 7, 20, 7
2021/3/24, 44, 31, 9, 21, 7
2021/3/25, 45, 37, 10, 22, 7
2021/3/26, 30, 37, 14, 23, 8
2021/3/27, 43, 48, 20, 25, 11
2021/3/28, 54, 56, 14, 25, 9
2021/3/29, 71, 43, 10, 28, 8
2021/3/30, 49, 46, 14, 27, 8
2021/3/31, 54, 69, 16, 24, 8
2021/4/1, 57, 27, 4, 26, 6
2020/10/3, 29, 31, , 10, 
2020/10/4, 18, 22, , 9, 
2020/10/5, 16, 30, , 10, 
2020/10/6, 27, 29, , 11, 
2020/10/7, 31, 28, , 15, 
2020/10/8, 39, 34, , 11, 
2020/10/9, 32, 44, , 12, 
2020/10/10, 42, 58, , 12, 
2020/10/11, 47, 38, , 16, 
2020/10/12, 31, 38, , 13, 
2020/10/13, 41, 29, , 10, 
2020/10/14, 23, 31, , 9, 
2020/10/15, 22, 28, , 11, 
2020/10/16, 28, 23, , 9, 
2020/10/17, 25, 28, , 9, 
2020/10/18, 18, 25, , 10, 
2020/10/19, 17, 25, , 10, 
2020/10/20, 24, 32, , 10, 
2020/10/21, 18, 35, , 9, 
2020/10/22, 20, 44, , 11, 
2020/10/23, 31, 56, , 14, 
2020/10/24, 40, 32, , 14, 
2020/10/25, 32, 30, , 20, 
2020/10/26, 32, 52, , 20, 
2020/10/27, 46, 39, , 13, 
2020/10/28, 49, 34, , 10, 
2020/10/29, 44, 44, , 10, 
2020/10/30, 39, 35, , 10, 
2020/10/31, 25, 45, , 12, 
2020/11/1, 31, 23, , 10, 
2020/11/2, 39, 22, , 10, 
2020/11/3, 23, 27, , 10, 
2020/11/4, 20, 24, , 10, 
2020/11/5, 22, 24, , 10, 
2020/11/6, 22, 48, , 10, 
2020/11/7, 18, 32, , 12, 
2020/11/8, 52, 36, , 13, 
2020/11/9, 52, 41, , 15, 
2020/11/10, 52, 57, , 12, 
2020/11/11, 47, 76, , 12, 
2020/11/12, 35, 62, , 12, 
2020/11/13, 62, 77, , 17, 
2020/11/14, 65, 61, , 12, 
2020/11/15, 58, 56, , 15, 
2020/11/16, 60, 28, , 9, 
2020/11/17, 22, 26, , 9, 
2020/11/18, 17, 34, , 9, 
2020/11/19, 18, 34, , 9, 
2020/11/20, 18, 33, , 10, 
2020/11/21, 24, 29, , 9, 
2020/11/22, 14, 35, , 10, 
2020/11/23, 17, 36, , 10, 
2020/11/24, 24, 56, , 14, 
2020/11/25, 48, 60, , 12, 
2020/11/26, 59, 64, , 15, 
2020/11/27, 58, 60, , 13, 
2020/11/28, 60, 63, , 13, 
2020/11/29, 66, 49, , 11, 
2020/11/30, 54, 51, , 10, 
2020/12/1, 42, 37, , 11, 
2020/12/2, 33, 45, , 10, 
2020/12/3, 38, 35, 13, 12, 
2020/12/4, 42, 25, 17, 11, 
2020/12/5, 40, 24, 13, 10, 
2020/12/6, 33, 19, 13, 10, 
2020/12/7, 26, 26, 12, 10, 
2020/12/8, 24, 35, 15, 16, 
2020/12/9, 27, 39, 15, 10, 
2020/12/10, 26, 40, 16, 11, 
2020/12/11, 35, 36, 18, 10, 
2020/12/12, 39, 46, 18, 10, 
2020/12/13, 47, 32, 12, 10, 
2020/12/14, 33, 39, 13, 10, 
2020/12/15, 36, 29, 13, 10, 
2020/12/16, 31, 35, 18, 10, 
2020/12/17, 36, 32, 19, 13, 
2020/12/18, 46, 36, 19, 14, 
2020/12/19, 42, 29, 21, 11, 
2020/12/20, 50, 35, 20, 11, 
2020/12/21, 47, 33, 18, 10, 
2020/12/22, 41, 47, 26, 12, 
2020/12/23, 65, 34, 18, 10, 
2020/12/24, 51, 33, 19, 16, 
2020/12/25, 54, 18, 8, 11, 
2020/12/26, 47, 31, 11, 14, 
2020/12/27, 40, 33, 15, 16, 
2020/12/28, 45, 29, 21, 18, 
2020/12/29, 59, 40, 12, 16, 
2020/12/30, 46, 31, 14, 11, 
2020/12/31, 54, 25, 7, 10, 
2021/1/1, 31, 4, 20, 14, 
2021/1/2, 81, , , , 
2020/7/2, 15, , 13, 9, 
2020/7/3, 23, , 12, 10, 
2020/7/4, 33, , 10, 10, 
2020/7/5, 24, , 12, 11, 
2020/7/6, 19, , 17, 10, 
2020/7/7, 27, 51, 11, 12, 
2020/7/8, 19, 27, 11, 10, 
2020/7/9, 17, 26, 12, 13, 
2020/7/10, 14, 55, 10, 9, 
2020/7/11, 32, 33, 8, 9, 
2020/7/12, 25, 34, 7, 9, 
2020/7/13, 13, 62, 17, 9, 
2020/7/14, 24, 76, 14, 13, 
2020/7/15, 34, 59, 9, 10, 
2020/7/16, 32, 53, 9, 9, 
2020/7/17, 32, 60, 9, 11, 
2020/7/18, 45, 63, 14, 13, 
2020/7/19, 37, 57, 7, 10, 
2020/7/20, 28, , , , 
2020/7/22, 9, 49, 15, 11, 
2020/7/23, 23, 50, 11, 9, 
2020/7/24, 18, 54, 13, 10, 
2020/7/25, 22, 61, 11, 10, 
2020/7/26, 22, 48, 9, 9, 
2020/7/27, 15, 37, 9, 9, 
2020/7/28, 19, 53, 13, 12, 
2020/7/29, 21, 36, 7, 10, 
2020/7/30, 27, 40, 7, 9, 
2020/7/31, 12, 34, 7, 9, 
2020/8/1, 18, 42, 7, 9, 
2020/8/2, 17, 46, 7, 10, 
2020/8/3, 20, 44, 8, 9, 
2020/8/4, 18, 51, 7, 11, 
2020/8/5, 25, 34, 6, 10, 
2020/8/6, 22, 33, 5, 9, 
2020/8/7, 18, 32, 4, 9, 
2020/8/8, 17, 28, 4, 9, 
2020/8/9, 14, 27, 4, 10, 
2020/8/10, 9, 26, 4, 9, 
2020/8/11, 12, 31, 4, 9, 
2020/8/12, 15, 52, 4, 11, 
2020/8/13, 12, 39, 4, 11, 
2020/8/14, 19, 36, 4, 9, 
2020/8/15, 15, 27, 5, 10, 
2020/8/16, 19, 31, 3, 10, 
2020/8/17, 8, 27, 3, 9, 
2020/8/18, 16, 35, 4, 11, 
2020/8/19, 20, 35, , 11, 
2020/8/20, 16, 44, , 13, 
2020/8/21, 24, 48, , 15, 
2020/8/22, 28, 43, , 11, 
2020/8/23, 28, 29, , 9, 
2020/8/24, 20, 31, , 9, 
2020/8/25, 19, 25, , 9, 
2020/8/26, 15, 25, , 9, 
2020/8/27, 20, 27, , 10, 
2020/8/28, 16, 45, , 9, 
2020/8/29, 9, 41, , 9, 
2020/8/30, 17, 33, , 9, 
2020/8/31, 13, 31, , 9, 
2020/9/1, 14, 35, , 9, 
2020/9/2, 15, 46, , 9, 
2020/9/3, 13, 28, , 9, 
2020/9/4, 25, 24, , 9, 
2020/9/5, 23, 25, , 9, 
2020/9/6, 11, 28, , 9, 
2020/9/7, 6, 41, , 10, 
2020/9/8, 14, 40, , 9, 
2020/9/9, 13, 43, , 10, 
2020/9/10, 15, 35, , 9, 
2020/9/11, 9, , , , 
2020/9/15, 15, 33, , 9, 
2020/9/16, 16, 32, , 10, 
2020/9/17, 11, 32, , 12, 
2020/9/18, 13, 28, , 9, 
2020/9/19, 13, 23, , 9, 
2020/9/20, 7, 28, , 9, 
2020/9/21, 12, 44, , 9, 
2020/9/22, 27, 40, , 10, 
2020/9/23, 15, 39, , 12, 
2020/9/24, 22, 34, , 10, 
2020/9/25, 31, 44, , 16, 
2020/9/26, 36, 37, , 10, 
2020/9/27, 22, 16, , 13, 
2020/9/28, 27, 31, , 10, 
2020/9/29, 24, 25, , 9, 
2020/9/30, 23, 29, , 9, 
