date, pm25, pm10, o3, no2, so2, co
2019/3/13, 70, 36, 58, 29, 4, 8
2019/3/14, 67, 43, 70, 30, 5, 8
2019/3/15, 80, 46, 56, 20, 18, 6
2019/3/16, 84, 39, 44, 23, 11, 8
2019/3/17, 73, 39, 57, 24, 18, 7
2019/3/18, 84, 31, 36, 17, 12, 5
2019/3/19, 65, 30, 37, 20, 14, 5
2019/3/20, 60, 35, 57, 24, 15, 7
2019/3/21, 68, 35, 44, 23, 18, 6
2019/3/22, 73, 27, 41, 21, 5, 6
2019/3/23, 56, 28, 46, 21, 3, 5
2019/3/24, 54, 29, 74, 18, 5, 5
2019/3/25, 63, 27, 43, 23, 3, 5
2019/3/26, 47, 22, 43, 22, 4, 5
2019/3/27, 30, 28, 40, 19, 10, 5
2019/3/28, 56, 33, 50, 26, 21, 6
2019/3/29, 63, 39, 60, 35, 5, 9
2019/3/30, 76, 51, 86, 33, 4, 9
2019/3/31, 94, 41, 74, 17, 14, 4
2019/4/1, 87, 43, 55, 24, 10, 4
2018/10/2, 43, 17, 33, 16, , 7
2018/10/3, 34, 18, 29, 18, , 7
2018/10/4, 34, 18, 35, 20, , 7
2018/10/5, 42, 20, 59, 19, , 7
2018/10/6, 44, 29, 59, 24, , 10
2018/10/7, 72, 28, 51, 24, , 10
2018/10/8, 79, 32, 41, 33, , 13
2018/10/9, 78, 29, 50, 29, , 13
2018/10/10, 66, 34, 53, 33, , 13
2018/10/11, 82, 37, 55, 27, , 10
2018/10/12, 89, 28, 47, 22, , 8
2018/10/13, 65, 20, 26, 21, , 10
2018/10/14, 52, 14, 37, 14, , 9
2018/10/15, 38, 23, 37, 24, , 11
2018/10/16, 52, 27, 48, 23, , 9
2018/10/17, 63, 16, 15, 17, , 8
2018/10/18, 35, 17, 15, 17, , 8
2018/10/19, 30, 7, 11, 13, , 7
2018/10/20, 30, , , , , 
2018/11/8, 94, , 34, 29, , 10
2018/11/10, 69, 30, 61, 21, , 6
2018/11/11, 68, 39, 70, 27, , 9
2018/11/12, 93, 31, 42, 30, , 9
2018/11/13, 72, 32, 22, 29, , 9
2018/11/14, 76, 28, 5, 25, , 15
2018/11/15, 78, 35, 31, 33, , 12
2018/11/16, 83, 35, 46, 38, , 13
2018/11/17, 74, 40, 68, 38, , 11
2018/11/18, 88, 48, 64, 45, , 14
2018/11/19, 108, 47, 67, 47, , 14
2018/11/20, 105, 45, 59, 43, , 12
2018/11/21, 90, 48, 48, 38, , 11
2018/11/22, 97, 49, 69, 45, , 13
2018/11/23, 99, 53, 84, 56, , 15
2018/11/24, 111, 50, 82, 44, , 14
2018/11/25, 108, 39, 41, 30, , 10
2018/11/26, 78, 41, 38, 31, , 8
2018/11/27, 93, 38, 40, 32, , 9
2018/11/28, 83, 26, 20, 23, , 7
2018/11/29, 49, 11, 22, 15, , 6
2018/11/30, 26, 15, 16, 18, , 9
2018/12/1, 31, 21, 37, 20, , 11
2018/12/2, 48, 18, 53, 25, , 8
2018/12/3, 43, 42, 63, 41, , 14
2018/12/4, 84, 44, 62, 40, , 12
2018/12/5, 96, 36, 20, 25, , 7
2018/12/6, 70, 27, 44, 29, 4, 8
2018/12/7, 67, 29, 28, 29, 4, 10
2018/12/8, 63, 29, 37, 23, 6, 9
2018/12/9, 63, 36, 49, 26, 8, 9
2018/12/10, 77, 43, 32, 31, 31, 7
2018/12/11, 98, 61, 30, 41, 28, 11
2018/12/12, 135, 55, 46, 34, 17, 11
2018/12/13, 130, 27, 26, 23, 4, 7
2018/12/14, 58, 36, 37, 37, 9, 13
2018/12/15, 70, 59, 38, 45, 29, 11
2018/12/16, 122, 58, 57, 44, 32, 13
2018/12/17, 135, 56, 54, 58, 24, 15
2018/12/18, 124, 57, 62, 49, 12, 14
2018/12/19, 129, 26, 30, 23, 4, 6
2018/12/20, 51, 26, 36, 32, 21, 7
2018/12/21, 52, 49, 35, 53, 24, 15
2018/12/22, 90, 55, 54, 57, 20, 15
2018/12/23, 121, 54, 68, 47, 16, 13
2018/12/24, 115, 50, 56, 45, 28, 12
2018/12/25, 114, 75, 94, 39, 24, 14
2018/12/26, 158, 38, 37, 40, 8, 11
2018/12/27, 86, 27, 32, 28, 6, 11
2018/12/28, 57, 27, 28, 33, 6, 10
2018/12/29, 56, 36, 44, 37, 13, 11
2018/12/30, 77, 33, 30, 27, 10, 8
2018/12/31, 73, , , , , 
2018/7/3, 89, 34, 42, 20, 5, 5
2018/7/4, 73, 40, 63, 28, 5, 6
2018/7/5, 93, 32, 34, 14, 3, 3
2018/7/6, 60, 23, 24, 14, 14, 3
2018/7/7, 46, 20, 47, 14, 3, 3
2018/7/8, 46, 20, 42, 16, 14, 3
2018/7/9, 57, 32, 55, 20, 2, 5
2018/7/10, 68, 20, 43, 16, 1, 3
2018/7/11, 48, 30, 50, 26, 4, 6
2018/7/12, 70, 35, 45, 23, 1, 6
2018/7/13, 74, 40, 54, 20, 11, 4
2018/7/14, 79, 22, 47, 24, 2, 6
2018/7/15, 60, 41, 70, 16, 1, 5
2018/7/16, 82, 49, 48, 23, 8, 5
2018/7/17, 90, 37, 50, 20, 12, 4
2018/7/18, 79, 33, 62, 23, 3, 6
2018/7/19, 69, 34, 53, 25, 4, 6
2018/7/20, 69, 28, 33, 26, 3, 6
2018/7/21, 63, 22, 40, 16, 2, 4
